,Away Team,Home Team,Week,Year,Road Closing Spread,Home Closing Spread
3264,OAK,KC,17,2011,5,-5
3265,MIA,NE,17,2011,4,-4
3266,PIT,CLE,17,2011,-6,6
3267,CIN,BAL,17,2011,10,-10
3268,MIN,DET,17,2011,4,-4
3269,BUF,NYJ,17,2011,0,0
3270,CAR,ATL,17,2011,14,-14
3271,TB,NO,17,2011,7,-7
3272,TEN,IND,17,2011,9,-9
3273,JAC,HOU,17,2011,4,-4
3274,NYG,WAS,17,2011,-4,4
3275,CHI,GB,17,2011,12,-12
3276,DAL,PHI,17,2011,-2,2
3277,ARI,SF,17,2011,6,-6
3278,SD,DEN,17,2011,-6,6
3279,STL,SEA,17,2011,-3,3
3280,IND,BUF,17,2010,8,-8
3281,NO,CAR,17,2010,10,-10
3282,JAC,CLE,17,2010,2,-2
3283,CHI,DET,17,2010,-5,5
3284,NE,HOU,17,2010,9,-9
3285,PIT,MIA,17,2010,-3,3
3286,NYG,MIN,17,2010,9,-9
3287,SF,STL,17,2010,-7,7
3288,ATL,TB,17,2010,-3,3
3289,PHI,DAL,17,2010,3,-3
3290,GB,ARI,17,2010,3,-3
3291,KC,DEN,17,2010,9,-9
3292,BAL,OAK,17,2010,-10,10
3293,WAS,SD,17,2010,3,-3
3294,TEN,SEA,17,2010,-6,6
3295,CIN,NYJ,17,2010,10,-10
3296,OAK,TB,17,2008,11,-11
3297,DET,GB,17,2008,11,-11
3298,NYG,MIN,17,2008,7,-7
3299,CHI,HOU,17,2008,3,-3
3300,CAR,NO,17,2008,-2,2
3301,STL,ATL,17,2008,14,-14
3302,KC,CIN,17,2008,1,-1
3303,TEN,IND,17,2008,-3,3
3304,CLE,PIT,17,2008,12,-12
3305,NE,BUF,17,2008,-6,6
3306,DAL,PHI,17,2008,3,-3
3307,JAC,BAL,17,2008,11,-11
3308,MIA,NYJ,17,2008,3,-3
3309,SEA,ARI,17,2008,7,-7
3310,WAS,SF,17,2008,3,-3
3311,DEN,SD,17,2008,7,-7
3312,NE,NYG,17,2007,-13,13
3313,BUF,PHI,17,2007,9,-9
3314,CAR,TB,17,2007,-3,3
3315,CIN,MIA,17,2007,-3,3
3316,DET,GB,17,2007,3,-3
3317,JAC,HOU,17,2007,7,-7
3318,NO,CHI,17,2007,1,-1
3319,SEA,ATL,17,2007,-2,2
3320,SF,CLE,17,2007,12,-12
3321,DAL,WAS,17,2007,9,-9
3322,PIT,BAL,17,2007,-3,3
3323,MIN,DEN,17,2007,-3,3
3324,SD,OAK,17,2007,-9,9
3325,STL,ARI,17,2007,6,-6
3326,KC,NYJ,17,2007,5,-5
3327,TEN,IND,17,2007,-5,5
